taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
1069,-16769.91321845,0.00002528,19.439017,20.173525,19.053135,90.101468,89.852930,89.739864,7471.640124,6.762819,22.93766,23.38296,23.95505,23.425223333333335,4.12987,4.13960,4.14488,4.138116666666666,157.01657,67.54578,175.64640,251.2667,110.3167,72.7700,-29.63181505,-40.02757422499999,21.526535221212132,1.6333729873650133e-178,1.6333726156684846e-178
107,-16773.23050082,0.00005470,19.401435,20.190619,19.066389,90.075335,90.159409,89.840329,7468.754890,6.765431,22.49836,23.99726,23.44219,23.312603333333332,4.11343,4.14139,4.14944,4.134753333333333,156.49810,66.26230,170.20017,243.1464,106.2683,74.7453,-29.70592943333333,-40.00270219166668,21.524605375757563,8.72924022658605e-123,8.729238240127161e-123
1070,-16771.58939407,0.00000027,19.411757,20.199967,19.073744,89.676202,89.809425,89.787298,7478.924625,6.756232,22.85917,22.55689,22.81366,22.74324,4.12727,4.11954,4.13601,4.127606666666666,155.09443,67.77656,169.12238,240.8911,107.0762,73.3539,-29.606874833333336,-40.03355361666666,21.519175572727292,2.3528619719717464e-150,2.352861436545586e-150
1071,-16775.00574544,0.00002047,19.406012,20.204726,19.052883,90.086868,90.177300,89.958325,7470.458790,6.763888,23.51818,23.63411,23.65767,23.60332,4.14868,4.16953,4.18180,4.16667,155.80591,66.48037,162.36997,237.2742,106.8733,76.2390,-29.54902211666667,-40.05484458333334,0,5.8046157659216755e-93,5.804614445001379e-93
1072,-16772.92212875,0.00001627,19.492964,20.170055,18.992709,89.989618,90.009839,89.845476,7467.414816,6.766645,22.24212,22.03353,22.20967,22.161773333333333,4.12352,4.11371,4.15240,4.129876666666667,159.87394,69.34831,173.56390,250.5975,110.1816,78.2604,-29.70592943333333,-40.00270219166668,21.524605375757563,5.761740231645278e-128,5.7617389204819e-128
1073,-16776.10457184,0.00004722,19.415152,20.236620,19.038502,89.855667,89.922463,90.080846,7480.133097,6.755140,23.87815,23.45822,23.79374,23.710036666666667,4.14168,4.16087,4.10099,4.1345133333333335,155.59799,66.52886,170.90672,243.9464,108.8004,72.3659,-29.556592149999993,-40.05439110833334,21.548468203030325,1.6720318439239645e-74,1.6720314634300803e-74
1074,-16774.28235804,0.00000049,19.458351,20.102514,19.082142,90.293004,90.039678,90.291030,7464.008813,6.769733,22.51271,22.39412,22.73190,22.546243333333333,4.17287,4.09922,4.13552,4.13587,157.84142,67.96598,172.25759,248.5776,112.0760,75.7200,-29.61974758333333,-40.04394423333333,21.517268809090908,4.086956514795566e-105,4.0869555847523e-105
1075,-16773.40046497,0.00003607,19.447062,20.166175,19.090573,89.979645,89.682395,90.105114,7486.676469,6.749236,23.36870,23.38159,24.01144,23.587243333333333,4.15324,4.10827,4.13894,4.133483333333333,151.97819,65.21858,167.61172,240.4478,108.0905,73.1941,0,0,21.541372551515153,6.255305097280943e-120,6.25530367380008e-120
1076,-16771.31191952,0.00001915,19.395202,20.213663,19.039086,89.860817,89.853477,90.071129,7464.184640,6.769574,23.57263,24.20078,24.11227,23.961893333333332,4.16219,4.14621,4.16354,4.157313333333334,153.70492,66.43952,167.01371,240.2446,105.3035,77.6215,-29.568166383333327,-40.07774233333334,0,5.131320841925219e-155,5.1313196742224595e-155
1077,-16770.62247575,0.00000042,19.436562,20.169186,19.099307,90.271256,89.912550,90.406980,7487.022146,6.748924,24.37555,23.38398,25.35818,24.37257,4.09456,4.15828,4.08784,4.1135600000000005,153.70563,64.34320,163.92879,235.6739,108.9934,74.0294,0,0,21.52770257272726,1.3430234528297003e-166,1.3430231472062088e-166
1078,-16769.53874777,0.00000015,19.457386,20.166514,19.036021,90.053114,89.962382,89.984298,7469.494254,6.764761,23.37220,22.73788,22.83076,22.980279999999997,4.10895,4.13336,4.11817,4.120159999999999,155.28000,67.01616,170.76098,243.8618,107.2174,75.3909,0,-40.026386458333334,21.524282536363643,8.360934514057302e-185,8.360932611411452e-185
1079,-16771.82697824,0.00002751,19.456343,20.199766,19.041585,90.143692,89.953779,90.229703,7483.515363,6.752087,25.60043,24.64950,23.94469,24.73154,4.14742,4.12656,4.12330,4.1324266666666665,150.89039,66.10730,166.81625,234.3893,101.1128,72.4336,0,-40.072378316666615,0,2.3058701163541525e-146,2.305869591621636e-146
108,-16771.48761375,0.00002981,19.395799,20.188588,19.077117,90.118784,89.898657,89.974942,7470.070473,6.764240,24.27946,23.51181,23.05894,23.616736666666668,4.17766,4.13539,4.12648,4.14651,157.64325,66.44468,170.48032,247.1911,111.0527,73.5691,-29.647320466666667,-40.036665041666666,21.52735917272727,4.589467820019693e-152,4.589466775623055e-152
1080,-16772.68415160,0.00000061,19.432805,20.213660,19.078028,90.179470,89.998999,89.937606,7493.962818,6.742674,22.64143,22.72671,24.27198,23.213373333333333,4.08447,4.14795,4.13300,4.121806666666667,144.48139,57.22514,132.88624,235.5995,109.4262,75.4901,0,-40.04085414999999,0,5.790465924498778e-132,5.790464606798473e-132
1081,-16772.13730066,0.00000005,19.440972,20.191740,19.056627,89.923122,89.710780,90.230284,7480.460040,6.754845,22.94221,22.92676,22.95752,22.942163333333337,4.14200,4.15352,4.12026,4.138593333333334,156.11849,67.18885,172.63374,248.4369,110.6239,75.1604,0,-40.018911408333324,0,3.767229255893183e-141,3.767228398608259e-141
1082,-16768.67898304,0.00000071,19.432959,20.221216,19.076608,90.057204,89.982407,90.180490,7496.265900,6.740602,23.11255,25.56536,24.15418,24.27736333333333,4.09490,4.08600,4.06501,4.081970000000001,150.91697,64.70133,169.23049,241.6073,103.9283,72.3987,-29.54902211666667,0,0,3.0119173670692486e-199,3.011916681665952e-199
1083,-16769.08195469,0.00000064,19.443680,20.178239,19.063999,90.119491,90.055108,89.942418,7479.531182,6.755684,23.10114,23.93495,24.75351,23.92986666666667,4.07998,4.09293,4.08210,4.085003333333333,150.95504,64.87224,164.50973,239.5045,104.7887,75.0005,-29.60636875,0,21.550488384848467,1.772020829497891e-192,1.7720204262501356e-192
1084,-16771.70358387,0.00000317,19.398333,20.249580,19.037520,89.963933,90.041177,89.929121,7478.082621,6.756992,23.42241,22.89515,23.48995,23.269170000000003,4.11337,4.12295,4.14067,4.125663333333333,155.74818,66.31660,169.17339,242.5125,106.7510,75.0607,-29.606874833333336,0,21.532452581818188,1.9493986483013087e-148,1.9493982046887866e-148
1085,-16774.83036828,0.00000025,19.487910,20.220157,18.975476,90.121679,89.897308,90.215273,7477.178193,6.757810,22.57010,22.58518,22.00949,22.388256666666667,4.12905,4.11910,4.14072,4.129623333333334,157.83204,68.37766,169.07562,242.2756,107.8185,77.8796,-29.606874833333336,-40.018911408333324,21.532452581818188,6.570022544588429e-96,6.570021049489275e-96
1086,-16774.93622609,0.00004222,19.417866,20.247604,18.987226,89.990111,90.085684,89.861130,7465.087372,6.768755,22.92887,23.21286,22.96982,23.03718333333333,4.14718,4.11126,4.16534,4.14126,155.75988,66.48171,170.23316,245.6618,107.6583,74.6895,-29.70592943333333,-40.00270219166668,0,3.9436630237426253e-94,3.943662126307767e-94
1087,-16774.55456669,0.00000004,19.422344,20.239483,19.032589,89.887508,89.932168,90.214888,7481.604037,6.753812,23.13960,22.87975,23.03608,23.01847666666667,4.09928,4.11486,4.10615,4.106763333333333,153.04071,67.36650,168.26918,238.2151,105.7528,76.3079,-29.60316535,0,21.538531745454545,1.528635955739683e-100,1.5286356078775092e-100
1088,-16774.11374395,0.00006088,19.468917,20.208719,19.002861,89.980253,89.812631,89.969412,7476.480014,6.758441,22.68883,22.86270,23.20413,22.918553333333335,4.12521,4.13370,4.12132,4.126743333333334,155.33246,68.17192,170.43841,243.5383,106.8389,76.6175,-29.57670208333333,-40.02491670833334,21.542449139393938,6.0090798510806275e-108,6.0090784836317114e-108
1089,-16767.76110149,0.00003635,19.483250,20.209477,18.973558,90.038267,90.068507,89.914523,7470.752851,6.763622,24.28292,23.41082,24.49881,24.064183333333336,4.17283,4.13337,4.09689,4.134363333333334,153.36143,66.68016,166.50310,236.9193,108.9727,74.0276,-29.64468888333332,-40.01490602500001,21.50900448484849,1.14580754565303e-214,1.1458072849087356e-214
109,-16774.77629482,0.00000008,19.403027,20.116503,19.133730,89.876992,89.914362,90.188757,7468.231440,6.765905,24.07457,23.46675,22.14306,23.228126666666668,4.16832,4.14439,4.12722,4.1466433333333335,157.09472,67.08001,168.41642,241.0174,110.1735,72.6964,-29.70592943333333,0,21.49653917878788,8.11283629728623e-97,8.112834451098549e-97
1090,-16773.85408247,0.00000002,19.430442,20.227045,19.008183,90.025995,90.003388,89.971345,7470.602569,6.763758,22.33564,23.27290,22.87418,22.827573333333333,4.15851,4.11807,4.15235,4.142976666666667,156.62155,67.77501,171.75358,247.1206,109.0830,76.8951,0,-40.055855491666655,21.544740706060594,2.6102800261825936e-112,2.610279432177408e-112
1091,-16772.80498177,0.00000001,19.428173,20.215779,19.033457,89.966473,89.994807,89.829829,7475.463595,6.759360,22.04719,22.80470,22.08428,22.312056666666667,4.14280,4.11603,4.10000,4.11961,158.39002,68.73461,171.80486,248.2083,111.8780,76.6713,-29.691163633333336,-40.026386458333334,0,6.202560750134731e-130,6.202559338656571e-130
1092,-16773.37473333,0.00008128,19.368432,20.268586,19.060921,89.918188,89.871862,90.075780,7482.726676,6.752799,24.01355,23.21546,24.54955,23.926186666666666,4.12940,4.10198,4.16059,4.130656666666667,156.07535,66.82490,171.66004,245.2376,104.6859,72.5677,0,-40.07774233333334,21.524916299999997,2.3119368669245164e-120,2.3119363408114273e-120
1093,-16771.82912951,0.00005528,19.442536,20.152561,19.119260,90.096348,90.084996,89.589628,7491.038393,6.745306,23.22868,23.42271,22.75978,23.137056666666666,4.10697,4.10949,4.08095,4.099136666666666,152.08594,66.62358,169.76188,242.5985,105.3431,72.7104,0,-40.01936355833333,21.514118593939394,2.505962607212999e-146,2.505962036946679e-146
1094,-16774.59056325,0.00000013,19.456514,20.166802,19.063976,90.046923,90.229037,90.117005,7480.162072,6.755114,22.49954,22.48498,22.41543,22.46665,4.12901,4.10590,4.11117,4.11536,156.38007,68.17181,165.98935,239.4295,107.4967,78.2399,-29.553425033333333,-40.05098841666666,21.533211393939407,6.152047264771355e-100,6.152045864788234e-100
1095,-16774.34124365,0.00000043,19.462791,20.215103,19.000876,89.987012,89.805829,90.162616,7475.675413,6.759168,23.09224,22.26395,22.81112,22.722436666666667,4.10785,4.11553,4.11614,4.113173333333333,156.58579,68.06998,168.65862,239.5256,107.7603,76.5465,-29.613672283333333,-40.04292947499999,21.533745406060596,3.9868943368826675e-104,3.986893429609928e-104
1096,-16773.87620304,0.00000017,19.464362,20.271807,18.970788,89.888050,90.119512,89.766607,7485.358808,6.750424,23.52433,23.28452,23.49900,23.435950000000002,4.17271,4.11152,4.15107,4.1451,151.29238,65.92185,169.98658,238.7883,101.2308,73.4851,-29.542867466666667,-40.05996882500001,21.529913087878796,6.141809199880217e-112,6.141807802226909e-112
1097,-16771.45289893,0.00000002,19.427420,20.192221,19.027765,89.901331,89.775509,89.994256,7464.196033,6.769563,23.18002,22.97805,22.78095,22.979673333333334,4.16586,4.15979,4.16568,4.163776666666666,158.54349,67.71653,172.36242,248.2955,109.5161,74.6086,-29.565147166666655,-40.0711314,21.527408948484844,1.1983371428202094e-152,1.1983368701220813e-152
1098,-16776.21807501,0.00003760,19.480311,20.164785,19.030067,90.172905,90.297095,89.913555,7475.177207,6.759619,23.20453,23.85400,23.50758,23.522036666666665,4.14988,4.17152,4.17157,4.164323333333333,153.44893,67.36236,168.28755,235.9119,103.5581,76.1929,0,-40.05081091666668,0,1.3490059902881337e-72,1.3490056833032335e-72
1099,-16776.21452865,0.00002618,19.448355,20.216189,19.005055,89.920219,90.208647,89.790382,7472.141764,6.762365,23.57521,24.48490,22.40754,23.489216666666664,4.17081,4.18149,4.19457,4.182289999999999,155.67004,68.51965,168.79520,240.2879,106.2120,76.9291,-29.542867466666667,0,21.534613284848483,1.1760821331444727e-72,1.1760818655107787e-72
11,-16777.03948816,0.00000011,19.465915,20.208799,19.012235,90.045722,89.876150,90.016532,7479.065684,6.756104,23.16967,22.50594,22.59296,22.75619,4.15162,4.12970,4.14805,4.1431233333333335,157.25527,68.40894,173.85812,247.1193,110.1903,76.0505,-29.548870450000006,-40.054366358333326,21.536394572727286,8.494688538112548e-59,8.494686605029127e-59
110,-16772.71554468,0.00000005,19.504987,20.173560,19.010551,90.180336,90.081896,90.021642,7480.321714,6.754970,23.65765,22.98352,23.30506,23.31541,4.14074,4.16705,4.13478,4.147523333333333,155.23147,66.11507,169.78948,243.6064,109.8542,72.4171,-29.67744503333334,0,21.52185578484849,1.9502668676568473e-131,1.95026642384675e-131
1100,-16772.52058876,0.00003738,19.421959,20.233237,19.045723,89.986572,90.237179,89.933836,7484.311296,6.751369,21.65677,23.65213,22.84273,22.717209999999998,4.05943,4.11422,4.13056,4.101403333333334,152.62136,67.33847,173.23658,247.6200,109.3100,76.2298,0,-40.04178767499999,21.53000646666667,1.0350914796181987e-134,1.0350912440688706e-134
1101,-16770.57225759,0.00006928,19.459955,20.171781,19.039149,90.010347,89.823142,90.067448,7473.623452,6.761024,22.82838,22.60924,22.39813,22.611916666666662,4.10739,4.13748,4.11197,4.118946666666666,156.46668,67.14240,167.34669,240.6301,108.8982,75.0465,-29.553425033333333,-40.05098841666666,21.533211393939407,1.925110395258534e-167,1.9251099571731388e-167
1102,-16774.75736755,0.00000015,19.464873,20.215029,19.033187,89.985938,89.873378,90.325608,7489.095495,6.747056,22.92902,21.48187,23.04341,22.48476666666667,4.08656,4.14220,4.13701,4.121923333333334,152.99539,67.51930,163.53968,231.7102,101.6774,78.0439,-29.560246049999996,-40.05143427500001,21.53424238787879,3.9012930247474354e-97,3.901292136954454e-97
1103,-16773.94369774,0.00000001,19.482664,20.154424,19.060270,90.215577,89.987796,89.757955,7484.121410,6.751540,26.06258,23.86354,23.61267,24.51293,4.13038,4.15390,4.14730,4.14386,153.60611,64.82104,158.21306,231.8649,107.0073,74.6996,0,0,21.52180170000001,8.359058724082305e-111,8.359056821863317e-111
1104,-16771.78739183,0.00000004,19.463126,20.180629,19.026440,90.130830,89.899386,90.070826,7473.132689,6.761468,22.21196,23.25781,23.25720,22.90899,4.10608,4.11609,4.14208,4.121416666666667,151.17484,67.13855,175.74810,248.1095,107.3211,75.4746,-29.617359766666656,-40.051116033333344,21.512341066666675,4.986690591837988e-147,4.986689457047835e-147
1105,-16774.19783686,0.00005042,19.386769,20.108498,19.168732,90.154312,90.178830,89.871097,7472.633338,6.761920,25.00739,23.35725,23.44252,23.93572,4.17432,4.14538,4.12859,4.14943,149.05844,65.95903,166.31441,235.6323,105.3221,72.3826,0,-40.05081091666668,0,1.5541992186582196e-106,1.554198864978773e-106
1106,-16772.43867339,0.00001297,19.401201,20.186195,19.069053,89.938539,90.037120,89.966094,7468.128557,6.765999,23.32845,22.81382,24.07320,23.405156666666667,4.16194,4.16162,4.15625,4.159936666666667,158.37796,65.70872,167.92961,244.2219,111.5594,71.8657,-29.6170364,-40.09556768333332,21.535361160606055,4.353725910323462e-136,4.353724919573143e-136
1107,-16771.50318938,0.00000315,19.442541,20.206426,19.069282,89.616492,89.986763,89.959007,7491.469637,6.744918,22.76637,23.20188,21.76575,22.578,4.11744,4.08267,4.04556,4.0818900000000005,151.90224,65.49055,164.04620,236.4950,106.6049,70.7511,-29.534047866666658,-40.07364699999999,21.522413733333348,8.383423327150591e-152,8.383421419387104e-152
1108,-16771.62793482,0.00000001,19.487826,20.162572,19.058123,90.224900,90.046630,90.163131,7488.316762,6.747758,22.96078,21.96805,23.08023,22.669686666666667,4.10640,4.09546,4.09219,4.098016666666667,154.65086,66.56248,163.26101,237.8804,109.2397,75.2707,-29.60561758333333,-40.06529089166669,21.540795393939405,1.0448466489390482e-149,1.044846411169797e-149
1109,-16771.48765399,0.00007803,19.435145,20.226283,19.038343,90.069657,89.858345,90.290386,7483.862540,6.751774,22.89485,22.50555,23.12379,22.841396666666668,4.14972,4.15727,4.16347,4.15682,153.25148,65.84465,168.01901,238.6823,104.9153,73.3061,-29.525745949999997,-40.06824463333334,21.516957563636364,4.596617131246704e-152,4.596616085223142e-152
111,-16774.03743644,0.00000069,19.418558,20.191555,19.045426,90.136814,89.847902,89.920034,7467.483361,6.766583,22.71773,22.83580,22.12537,22.559633333333334,4.10866,4.12323,4.12429,4.118726666666666,157.86399,67.66825,169.20321,243.2111,105.6807,76.4249,-29.525745949999997,0,21.527920803030288,3.1397728340965486e-109,3.139772119597979e-109
1110,-16772.51181927,0.00004980,19.395961,20.216631,19.071755,90.122013,89.986816,90.234344,7478.355665,6.756746,22.20298,22.95517,22.76790,22.642016666666667,4.12332,4.13212,4.11882,4.1247533333333335,152.78827,65.45644,163.97882,238.8694,105.2543,74.3917,0,-40.06652248333333,21.526393227272727,7.373230072058982e-135,7.373228394178887e-135
1111,-16776.77931668,0.00006218,19.467236,20.227832,19.003855,89.943157,90.138842,89.960288,7483.310296,6.752272,22.86996,23.81199,22.74057,23.14084,4.13609,4.12791,4.13713,4.13371,155.21182,68.82007,177.99843,248.3966,105.1546,75.2822,-29.53879081666667,-40.06261286666666,0,3.6179200216169295e-63,3.6179191983093794e-63
1112,-16773.10143389,0.00000039,19.471743,20.178221,19.036577,89.982645,89.890505,90.001880,7479.554657,6.755662,22.80320,23.31809,24.05743,23.392906666666665,4.15321,4.16588,4.16918,4.162756666666667,157.25944,67.69770,169.75057,244.4181,109.9077,75.2473,-29.65135133333333,-40.01506373333333,0,5.92580629692371e-125,5.925804948424839e-125
1113,-16773.19036475,0.00000006,19.475776,20.218448,18.990797,90.272032,89.944565,90.252413,7477.845109,6.757207,23.27390,22.90243,23.72501,23.30044666666667,4.09888,4.10996,4.16132,4.123386666666667,154.20238,66.75982,170.49539,240.9457,106.1783,74.7833,-29.615177366666664,0,21.531079042424267,1.848077353860703e-123,1.8480769333052376e-123
1114,-16773.21564784,0.00000049,19.425788,20.253168,18.991000,89.897472,90.082963,89.776216,7471.623575,6.762834,23.39885,23.24021,22.37843,23.005830000000003,4.17220,4.15019,4.17207,4.16482,158.37037,67.51322,170.07739,245.4877,112.1409,76.8588,0,-40.05076835833334,21.505411939393937,4.914251324445264e-123,4.9142502061396647e-123
1115,-16769.49063278,0.00000008,19.489355,20.165381,19.035199,89.924261,89.930946,90.138271,7480.994788,6.754362,22.96757,23.21452,23.04901,23.077033333333333,4.11269,4.10562,4.11994,4.112749999999999,153.64898,67.70068,170.15396,241.2622,106.6684,73.4192,-29.64376994999999,-40.02255597500001,0,1.3000455388003198e-185,1.3000452429570448e-185
1116,-16773.16173847,0.00000031,19.418142,20.165805,19.077571,90.123132,90.203478,89.884345,7470.362907,6.763975,24.63621,24.55124,23.71966,24.30237,4.11741,4.18382,4.15088,4.150703333333333,150.38066,64.77945,163.72070,233.0960,104.3662,74.1149,-29.60211781666666,0,21.50572767575757,6.106885917440351e-124,6.1068845277343175e-124
1117,-16770.46633389,0.00003917,19.468154,20.165190,19.051412,89.911672,89.794436,90.237032,7479.063373,6.756106,23.51430,22.93601,22.89563,23.115313333333333,4.18307,4.14627,4.13118,4.153506666666666,157.12862,66.90085,172.47986,245.9165,112.9920,75.9891,0,-40.01936355833333,21.514118593939394,3.199011469812125e-169,3.199010741832988e-169
