taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
4337,-15919.52881055,0.00000010,19.526430,20.307418,19.112669,89.964572,89.964293,89.992485,7578.769721,6.626863,20.48855,20.89242,21.16991,20.850293333333337,3.94695,3.98158,3.98925,3.9725933333333336,148.35236,65.80188,170.94542,235.8578,104.7085,69.7664,0,-39.990863090000005,21.405020056250017,3.3243095021064744e-113,3.3241311007299894e-113
4338,-15917.57495321,0.00000010,19.480077,20.261658,19.209215,89.953763,90.163917,90.169810,7581.784786,6.624228,21.75973,21.27387,22.82858,21.95406,4.00853,3.97174,3.95887,3.979713333333334,145.89604,63.64370,163.07530,231.0246,104.2524,67.2757,0,-40.029096890000005,21.419440084375008,4.992784097805846e-146,4.992516156582269e-146
4339,-15919.48160406,0.00000043,19.547379,20.315895,19.103832,90.193701,90.092399,89.936587,7586.503406,6.620108,21.34998,20.64227,20.62342,20.871889999999997,3.95227,3.92093,3.94769,3.940296666666667,146.16539,65.87366,168.17360,229.5259,97.8498,71.8677,0,-39.98468094,21.438769121874998,5.353863847803408e-114,5.3535765289844606e-114
434,-15916.72577326,0.00000014,19.578223,20.207222,19.162320,89.996537,89.758787,90.261428,7580.879542,6.625019,22.47708,21.59810,22.98543,22.353536666666667,3.97262,3.98958,3.96084,3.974346666666667,144.14116,62.90982,156.63878,221.2129,99.3965,69.1953,-29.482476174999995,-40.00635152,21.421070946875012,2.70861634505339e-160,2.708470985277466e-160
4340,-15921.67976524,0.00000257,19.558472,20.249295,19.128237,89.810770,89.741910,90.301202,7575.424149,6.629790,21.53984,20.96410,26.08206,22.862,3.99250,4.00585,3.96890,3.9890833333333333,145.39303,63.42496,148.82850,216.5732,99.9859,68.6205,-29.466606274999993,-40.00462063,21.41944952812502,4.530538917105904e-77,4.530295782590746e-77
4341,-15914.03339880,0.00000045,19.572085,20.265954,19.141053,90.062078,89.977589,89.777771,7592.178607,6.615159,23.89196,22.24954,21.84956,22.663686666666667,3.96248,3.94180,3.88788,3.9307199999999995,144.56109,64.56066,163.14082,227.7133,100.1051,69.2297,-29.48983395,0,21.432390043749983,1.5953179827581576e-205,1.59523236891147e-205
4342,-15915.72788613,0.00000000,19.446047,20.387081,19.136301,89.807023,90.027242,90.020388,7586.506550,6.620105,22.30986,21.80099,24.05757,22.722806666666667,4.00289,3.96317,4.00263,3.989563333333333,141.22743,62.82099,163.20030,226.0475,97.1953,68.1812,-29.48451208749999,-40.00996701999999,0,4.666395352476345e-177,4.666144927131299e-177
4343,-15917.22220461,0.00000085,19.494206,20.271327,19.193124,89.982281,90.208412,89.879574,7584.545235,6.621817,21.45909,22.27590,21.87917,21.871386666666666,3.96695,3.95923,3.97653,3.9675700000000003,140.97346,63.06827,154.10839,217.1502,93.9030,68.4881,-29.470585325000012,-40.01796234,21.401089571874998,5.9214371270915226e-152,5.921119349058649e-152
4344,-15919.75827351,0.00000009,19.624743,20.288023,19.039452,90.349143,89.816702,90.194500,7580.282219,6.625541,21.91474,21.89732,22.63841,22.150156666666664,4.01552,3.92873,3.94645,3.963566666666667,145.54677,62.28735,154.79318,220.1249,98.2491,67.3359,0,0,0,2.379630453157571e-109,2.37950274863785e-109
4345,-15917.93684703,0.00000017,19.486729,20.321405,19.147937,90.029130,90.139398,90.260463,7582.437622,6.623658,21.30206,21.30356,23.24102,21.948880000000003,3.96435,3.94301,3.93000,3.9457866666666668,141.76916,63.28779,168.42207,235.2987,101.2266,68.4445,-29.45615673749999,-40.00863892999998,21.431654693749998,5.996410893675733e-140,5.996089092123644e-140
4346,-15916.39959753,0.00000023,19.612966,20.246168,19.069209,89.911631,89.879460,90.221501,7572.059913,6.632736,21.33833,22.41474,22.23031,21.99446,3.94909,3.94461,4.00626,3.9666533333333334,148.51573,63.31045,157.40471,228.7589,107.0651,67.3163,-29.4634619375,-40.01968284,21.435761134375007,8.979174247080507e-166,8.978692373463034e-166
4347,-15915.58339315,0.00002997,19.574602,20.283477,19.112827,89.738798,89.953888,90.327749,7588.370177,6.618479,23.47935,23.07623,21.11901,22.558196666666664,3.99195,3.95396,3.97398,3.9732966666666663,146.83307,61.10313,157.87005,228.8070,105.2743,61.9907,0,-40.02238047,0,1.7442402435595922e-179,1.7441466376964275e-179
4348,-15920.31737549,0.00000000,19.471211,20.409066,19.061901,89.840690,89.795852,90.335960,7574.786318,6.630348,22.08579,22.31170,21.17872,21.85873666666667,3.98793,3.96768,3.98123,3.978946666666667,147.23169,63.53166,170.08109,234.8427,100.0409,66.4560,-29.446549437500003,-39.994896080000004,21.429751762500025,5.875020577399585e-100,5.874705290343063e-100
4349,-15920.34589734,0.00000014,19.489800,20.390418,19.082960,89.797600,90.069881,89.891096,7583.600063,6.622642,21.74298,22.74181,21.27427,21.919686666666667,4.00949,3.95197,4.01151,3.99099,145.93231,63.68461,161.92299,227.1624,98.2215,69.3122,-29.446549437500003,-39.994896080000004,21.429751762500025,1.7707423878707827e-99,1.770647359751651e-99
435,-15917.19326072,0.00004739,19.524806,20.313168,19.152101,90.159263,90.070179,89.896187,7595.880199,6.611936,21.15031,21.86494,21.77489,21.596713333333337,3.92307,3.90140,3.94751,3.9239933333333332,146.40514,64.12865,171.41615,235.4898,98.3428,69.3487,-29.498907925000005,0,21.421469268749988,1.932818932364426e-152,1.932715206295054e-152
4350,-15918.90527807,0.00000014,19.545395,20.257340,19.127095,90.080891,89.978556,89.890628,7573.116135,6.631810,20.37577,21.63890,20.62596,20.880209999999998,3.94990,3.99035,3.95646,3.9655699999999996,150.60141,64.69783,160.83088,231.0669,109.5962,70.9905,0,-39.96834264,21.436523734375008,1.1138246263741009e-123,1.1137648522025378e-123
4351,-15916.66899180,0.00000004,19.577398,20.286272,19.128018,90.037719,89.833557,89.978094,7596.704218,6.611218,22.61301,21.01630,21.51041,21.713240000000003,3.96704,3.92407,3.94823,3.9464466666666667,145.17777,61.96050,161.94584,227.9272,101.8592,66.5748,0,-39.98056419000001,21.43403424999999,3.0120414915584854e-161,3.011879848261499e-161
4352,-15915.07977828,0.00006719,19.445022,20.344670,19.183634,89.799185,89.968965,89.927496,7589.040881,6.617894,22.54163,20.83989,21.34781,21.576443333333334,3.96375,3.91035,3.91135,3.9284833333333338,148.71975,64.70781,167.47522,239.3256,106.4057,69.1999,-29.4634619375,0,21.435761134375007,6.042947904973318e-188,6.042623605980221e-188
4353,-15922.31779972,0.00000018,19.531833,20.345606,19.107002,89.670375,89.974176,90.184790,7592.707675,6.614698,21.36165,22.06111,21.36029,21.594350000000002,3.95325,3.93066,3.93008,3.937996666666667,143.83707,65.13594,165.08159,229.9129,99.4403,70.9401,0,-40.02971867,21.45224824687501,2.369503627913084e-66,2.3693764668564683e-66
4354,-15917.15408647,0.00000032,19.503828,20.299945,19.163591,89.877584,89.875591,89.764479,7587.276881,6.619433,20.74291,20.60883,20.75116,20.700966666666666,3.95892,3.93436,3.92223,3.9385033333333332,144.51170,64.40337,165.53050,236.0094,104.4495,68.8607,-29.47397452499998,0,21.425417018750004,4.247102434408096e-153,4.246874510708486e-153
4355,-15920.33076957,0.00000168,19.521975,20.351097,19.110687,89.806459,89.848872,89.976031,7592.483080,6.614894,21.83556,21.85010,21.46828,21.71798,3.97960,3.92847,3.96835,3.9588066666666664,141.51075,65.16530,164.56035,223.9195,95.5317,68.9996,-29.467172324999996,-39.99115549,21.432511450000003,9.863249808780074e-100,9.862720490634039e-100
4356,-15918.76987215,0.00000009,19.568960,20.345057,19.056441,90.075379,90.026946,90.147278,7586.938974,6.619728,20.02441,21.17455,20.60969,20.602883333333335,3.95445,3.93994,3.94272,3.945703333333333,146.76127,65.22878,163.16862,231.4706,104.4135,71.2646,-29.45615673749999,-40.00863892999998,0,5.916944238961237e-126,5.916626702042324e-126
4357,-15921.29709898,0.00000011,19.655449,20.331232,18.978953,90.020635,89.721126,90.025997,7584.268752,6.622058,20.51075,20.68984,20.90987,20.703486666666667,3.96547,3.94363,3.95836,3.9558200000000006,145.94876,65.16011,161.66539,226.8272,99.9397,69.8004,-29.543509637499987,0,21.44064529687499,1.6890388303382226e-83,1.688948186897208e-83
4358,-15919.21724025,0.00000330,19.544702,20.331491,19.084340,90.114324,89.875995,89.945808,7583.563901,6.622674,22.21140,21.26013,21.20738,21.559636666666666,3.93876,3.93922,3.92069,3.93289,146.53043,64.14350,164.73833,231.8072,102.0759,69.7554,-29.466774637500002,-40.00216233,21.450289143750002,1.938879328946783e-118,1.9387752776420224e-118
4359,-15916.41147594,0.00000003,19.563405,20.291169,19.161186,89.941444,89.881409,90.142802,7606.263865,6.602909,22.84404,20.08435,20.88300,21.270463333333335,3.89259,3.87121,3.89734,3.8870466666666665,143.47524,63.52776,164.17419,227.3373,100.6351,66.3517,-29.48451208749999,0,0,1.4216245174315649e-165,1.4215482249652365e-165
436,-15916.99545494,0.00000026,19.546663,20.314064,19.109737,89.995869,90.246955,89.675913,7587.752923,6.619018,21.88386,21.07294,20.23775,21.06485,3.93149,3.90570,3.94615,3.92778,144.28210,63.47543,159.72170,225.9484,100.4572,68.9565,0,-39.968886479999995,21.426276312499994,9.18756280878095e-156,9.187069751846694e-156
4360,-15916.45450514,0.00000133,19.498952,20.346546,19.148522,90.025788,90.135689,89.935116,7596.887462,6.611059,21.87518,22.43633,22.39137,22.23429333333333,3.96068,3.95534,3.91350,3.9431733333333328,144.47683,63.44265,163.96139,229.7997,99.7276,66.5279,-29.478808225000005,-40.008790369999986,21.431438059375008,7.510064201918996e-165,7.509661169111653e-165
4361,-15920.57609814,0.00000015,19.543619,20.360169,19.078788,90.058114,89.946018,90.074404,7591.653519,6.615617,21.21468,20.45875,20.30386,20.659096666666667,3.95423,3.92711,3.95637,3.9459033333333333,145.59715,64.89416,167.19585,230.7247,99.6019,70.6335,-29.470585325000012,0,21.431341846875007,1.3042433082633549e-95,1.3041733151410786e-95
4362,-15918.96835618,0.00000172,19.528884,20.327607,19.099723,89.812069,90.056817,90.016250,7582.077064,6.623973,20.52724,20.66964,20.40889,20.535256666666665,3.99626,3.90622,3.94161,3.9480299999999997,145.06824,65.47206,170.58645,235.4723,100.6696,68.9908,-29.478808225000005,-40.008790369999986,0,1.277857496116707e-122,1.277788919007351e-122
4363,-15917.42681413,0.00001666,19.450580,20.364679,19.114160,89.900393,90.070803,89.822934,7571.157537,6.633526,22.42129,22.64528,22.82963,22.632066666666663,3.97261,3.96863,3.97210,3.9711133333333337,146.36992,62.42365,158.52713,225.3176,103.8919,69.0271,-29.516132899999995,-39.98753515,21.414432665625014,1.6207490426090307e-148,1.6206620639868673e-148
4364,-15917.95369462,0.00000036,19.545058,20.324254,19.134692,90.156219,89.997707,89.929200,7601.006328,6.607476,22.82037,20.72334,23.16579,22.236500000000003,3.92162,3.92419,3.92026,3.922023333333333,142.74379,61.79557,153.81359,219.4130,100.8101,68.5280,0,-40.01870101,21.43700691875,1.1505842894111668e-139,1.1505225425067756e-139
4365,-15918.39826875,0.00000040,19.503453,20.293593,19.130300,89.902608,90.164988,89.785495,7571.584210,6.633152,22.01314,21.35602,20.52097,21.29671,3.96773,3.96886,3.95556,3.9640500000000003,145.52264,64.29975,165.38331,231.1196,100.0946,68.8837,-29.47880226250001,-40.01077967,21.42635533437498,3.384037082761822e-132,3.383855476063271e-132
4366,-15918.46316954,0.00002035,19.507988,20.270164,19.189744,90.025625,90.204706,90.015857,7588.153114,6.618669,22.05558,22.84512,22.36380,22.421499999999998,3.91632,3.91041,3.92338,3.916703333333333,143.74244,63.90006,171.22726,236.4649,104.1467,68.9915,-29.476394900000003,0,21.454817124999998,4.166010871945247e-131,4.165787300080613e-131
4367,-15915.14467730,0.00005817,19.539639,20.283305,19.119798,89.943724,89.913903,89.810697,7577.666258,6.627828,20.60736,21.15654,21.53323,21.09904333333333,3.97760,3.93058,3.91615,3.9414433333333334,147.48139,62.32918,154.82118,229.1160,105.4900,67.5932,-29.478808225000005,-40.008790369999986,21.431438059375008,7.438826013582656e-187,7.438426803822129e-187
4368,-15918.64120516,0.00000010,19.486042,20.322699,19.168757,89.985926,90.077774,90.073585,7590.986385,6.616198,21.57169,21.70712,22.60135,21.960053333333335,3.95028,3.95167,3.93243,3.944793333333333,143.37951,64.72783,166.93070,231.7997,95.8723,68.9767,0,-39.96837852999999,21.431302453125,4.079314401433434e-128,4.079095482195057e-128
4369,-15916.57143483,0.00003996,19.579495,20.223730,19.109128,90.368474,89.861883,90.154967,7566.443607,6.637659,21.53280,21.62367,22.74816,21.96821,3.96026,3.96917,3.96223,3.963886666666667,149.66654,62.69389,167.76511,238.3525,106.7707,68.3439,0,-40.001367009999996,21.433539562500023,6.917927176635505e-163,6.917555921272563e-163
437,-15919.28818690,0.00000003,19.508585,20.342201,19.112377,90.418363,90.091396,90.034867,7584.486784,6.621868,20.57822,20.14412,19.91224,20.211526666666668,3.94142,3.96407,3.95322,3.9529033333333334,144.16232,64.07440,161.27256,220.4171,95.7052,73.4832,-29.46888235,0,0,3.0157965760487426e-117,3.0156347312325412e-117
4370,-15916.77696930,0.00004367,19.491946,20.365100,19.157502,90.118194,90.233507,89.698697,7604.490159,6.604449,21.40239,20.13709,20.94340,20.827626666666664,3.92852,3.90743,3.89962,3.911856666666667,140.00248,64.29420,161.80903,227.9552,99.6227,71.4627,0,-39.98896951,21.42028748124999,1.9624703929486894e-159,1.962365075613107e-159
4371,-15920.53221413,0.00000006,19.502395,20.262666,19.203448,90.314436,90.162570,89.791117,7588.441931,6.618417,21.75513,21.42372,21.57131,21.583386666666666,3.94129,3.96064,3.97681,3.9595800000000003,143.96025,64.19273,164.55164,227.5646,96.2851,70.1736,-29.5440483875,-39.96834264,0,2.3885794755903003e-96,2.3884512908150804e-96
4372,-15916.70163036,0.00002492,19.504449,20.242035,19.191038,89.974169,89.821560,90.057781,7576.767309,6.628615,23.15350,22.32695,22.22945,22.56996666666667,4.00030,3.96489,3.99032,3.98517,144.83678,61.21974,163.08031,228.5965,99.6220,61.8154,-29.4741580375,-40.01314297000001,0,1.0645464737393366e-160,1.0644893441140333e-160
4373,-15919.28306726,0.00000147,19.542903,20.264629,19.141794,90.093803,90.275931,89.882136,7580.604674,6.625259,21.27648,20.62061,21.22180,21.03963,3.95574,3.94535,3.95748,3.952856666666667,145.45988,62.69717,160.96522,226.4466,98.4659,67.3417,-29.485395275000002,0,21.418913478125013,2.4739782498155134e-117,2.4738454820558083e-117
4374,-15920.59817261,0.00000022,19.508602,20.334721,19.084777,89.895336,89.826881,89.978462,7570.921293,6.633733,20.13811,20.74537,21.83558,20.906353333333335,3.96731,3.92432,3.95893,3.9501866666666667,147.56250,65.29642,164.20320,230.2004,102.9088,71.1304,-29.516132899999995,-39.98753515,0,3.0633272320590916e-95,3.063162836477249e-95
4375,-15918.92269565,0.00006604,19.642508,20.262875,19.027541,90.231085,89.999549,89.982370,7573.159652,6.631772,19.77190,21.19455,20.87140,20.612616666666664,3.95894,3.98105,3.99161,3.9772,146.99984,65.66626,168.78326,236.8892,104.9968,70.9683,-29.47644535,-40.00352054999999,0,2.184838205501928e-123,2.184720954643363e-123
4376,-15916.28679229,0.00000059,19.510602,20.300034,19.145538,90.078839,90.135583,90.165156,7582.834391,6.623311,22.11789,21.32555,22.59679,22.013409999999997,3.96267,3.95214,3.93341,3.9494066666666665,142.36114,64.24117,163.85565,229.2508,97.1990,69.8803,-29.4741580375,-40.01314297000001,21.401601971875003,1.1433831128083602e-167,1.1433217523601091e-167
4377,-15918.57777589,0.00005029,19.541213,20.286336,19.141840,90.208261,89.718386,90.335911,7587.929302,6.618864,22.24613,21.02417,21.92343,21.731243333333335,3.97095,3.95955,3.92873,3.9530766666666666,144.11246,63.51534,165.12122,227.0748,98.8598,69.0889,-29.40826632499999,-40.050010560000004,21.434130124999992,3.5076991788235764e-129,3.507510935712819e-129
4378,-15921.34675264,0.00000000,19.553833,20.269218,19.116399,90.531061,89.988507,89.905225,7576.275113,6.629045,21.28881,21.39030,21.63394,21.437683333333336,3.93785,3.97026,3.97694,3.9616833333333332,144.29561,63.88030,149.90950,212.5879,97.4166,70.4907,-29.413696725000005,-40.01930629,21.409966931249986,1.1528808063302916e-82,1.1528189361817264e-82
4379,-15922.12720673,0.00002342,19.444379,20.391973,19.129074,89.953687,90.151563,90.143555,7584.802298,6.621593,22.26882,21.19062,23.34860,22.269346666666667,3.97392,3.96914,3.98783,3.9769633333333334,145.78303,63.16801,166.72370,234.8468,103.3780,67.3158,-29.52509228749999,-39.960782359999996,21.425417018750004,1.488798995282868e-69,1.488719097851567e-69
438,-15922.45398430,0.00000342,19.527471,20.230015,19.200945,90.053480,90.113394,89.853027,7585.117939,6.621317,21.02046,20.92451,21.36827,21.10441333333333,3.98636,3.97648,3.96450,3.9757800000000003,148.27921,64.68386,167.37895,237.0873,108.0264,70.7084,0,-40.001638149999984,0,4.596821390068638e-64,4.596574698458569e-64
4380,-15918.87099004,0.00000023,19.434295,20.384040,19.130506,89.921893,90.015424,89.852320,7578.506937,6.627093,21.16665,21.90614,21.08885,21.387213333333335,3.92551,3.91369,3.90866,3.915953333333333,145.69087,64.13339,166.08260,235.1636,99.2289,67.7145,0,-40.02363945,21.440742768750003,2.956672784688856e-124,2.9565141127919493e-124
4381,-15918.38060577,0.00000018,19.484703,20.304695,19.174124,89.862184,89.983677,90.061658,7585.850542,6.620678,20.91319,21.43242,20.63585,20.99382,3.94591,3.95001,3.98653,3.9608166666666667,146.72143,64.39379,168.47844,234.3740,100.8538,67.5161,-29.43820015,-40.03483444,21.424518778125,1.7088742636167883e-132,1.708782555693481e-132
4382,-15915.12072219,0.00004465,19.538786,20.319492,19.084336,89.780892,90.104152,89.627749,7576.600618,6.628760,20.74354,19.77062,20.82880,20.447653333333335,3.94643,3.87964,3.95255,3.926206666666667,147.91577,64.62339,164.74049,232.4724,101.9400,66.4063,0,-40.01870101,0,2.9449387399527606e-187,2.944780697771508e-187
4383,-15919.66598390,0.00001458,19.538486,20.337912,19.122872,90.094543,90.098444,89.745921,7598.797760,6.609397,22.48776,21.52240,24.08435,22.69817,3.93876,3.93524,3.96541,3.9464699999999997,146.76801,62.41101,158.09400,225.5939,103.6493,68.2089,-29.467758037499998,-40.01870101,0,6.700578622558761e-111,6.700219031356814e-111
4384,-15914.67252039,0.00000013,19.518026,20.232798,19.207110,90.092847,90.048830,90.064155,7584.952224,6.621462,22.37811,21.66414,20.66826,21.57017,3.90753,3.93067,3.93911,3.92577,144.67848,64.24547,164.05112,228.7410,98.9840,70.0878,0,0,21.431923443750023,8.701966710272133e-195,8.701499713189504e-195
4385,-15918.73500872,0.00000005,19.501866,20.358747,19.103701,89.962802,89.880202,90.299607,7584.688663,6.621692,20.92557,22.80540,22.34138,22.024116666666668,3.94769,3.96705,3.92460,3.9464466666666667,139.20244,62.33146,160.04850,222.9625,100.8129,67.2474,-29.487957,0,21.419488471875006,1.5360934238615466e-126,1.5360109883419137e-126
4386,-15918.03731320,0.00000038,19.549300,20.272545,19.178891,89.808129,90.321284,90.063442,7600.697562,6.607745,20.36632,20.78718,21.39253,20.848676666666666,3.93277,3.95964,3.93653,3.94298,145.10958,64.27816,164.36122,230.5039,102.0869,68.1423,0,-40.0219958,21.43891260312499,2.9217883802468414e-138,2.921631580445709e-138
