taskid,energy,Gnorm,a,b,c,alpha,beta,gamma,V,Static_xx,Static_yy,Static_zz,ε0,HighFreq_xx,HighFreq_yy,HighFreq_zz,ε∞,Bulk0,Shear0,Young0,C11,C12,C44,V_La_avg,V_Ce_avg,V_O_avg,Weight,Wi
1068,-17627.14458636,0.00003389,19.370769,20.043511,18.937731,90.099516,89.662406,90.115453,7352.576286,6.913933,23.49372,23.78750,23.49833,23.593183333333332,4.33872,4.29782,4.33351,4.3233500000000005,169.53365,71.00422,174.76556,262.7792,119.1742,83.6732,-29.828246249999996,-40.11982230000001,21.605300429411745,5.34968930296764e-107,3.1263141004922976e-107
1069,-17627.33944758,0.00000001,19.334005,20.084530,18.939142,90.053187,90.056712,89.927915,7354.329106,6.912286,24.75444,24.29857,24.54029,24.5311,4.35325,4.37247,4.39578,4.373833333333333,167.47206,70.15553,173.41036,258.1425,116.2187,84.5092,0,-40.11725125,0,1.0042757571536732e-103,5.868904309322089e-104
107,-17627.03326348,0.00005241,19.352557,20.077092,18.954208,90.066107,90.013419,90.016211,7364.520770,6.902720,23.69393,23.40452,23.22640,23.441616666666665,4.32452,4.34418,4.34654,4.338413333333333,168.51013,71.81475,179.78543,261.8291,116.5518,84.3036,-29.880965425,-40.11602657142857,21.637032035294123,7.214171894060429e-109,4.2159022774023648e-109
1070,-17626.65837976,0.00004665,19.347742,20.106746,18.913301,89.993974,89.854928,90.088252,7357.622536,6.909191,23.24000,23.99052,23.44054,23.557019999999998,4.35937,4.35083,4.33094,4.3470466666666665,166.66100,70.46940,177.16324,261.3176,114.2507,83.2339,-29.837243525,0,21.62284077647058,3.634269861099182e-115,2.123837192833941e-115
1071,-17626.69643387,0.00000032,19.348647,20.057090,18.944255,90.031531,89.807957,90.159297,7351.769485,6.914692,23.81038,25.07681,24.52570,24.470963333333334,4.36560,4.41006,4.37913,4.38493,168.35190,70.27071,172.35826,258.0555,118.6836,83.5232,-29.777448074999995,0,21.617990797058813,1.5837917778242912e-114,9.255547914734287e-115
1072,-17627.10734932,0.00005620,19.366292,20.112533,18.886206,90.053114,90.145451,89.941878,7356.244346,6.910486,23.68704,23.99149,24.71364,24.130723333333332,4.37523,4.32040,4.36434,4.353323333333334,169.62005,71.35503,177.13295,261.1936,116.8765,82.3169,-29.747001924999996,-40.12941637142857,21.621466982352953,1.2669918474216125e-107,7.404195371880146e-108
1073,-17627.55545496,0.00000014,19.298071,20.145668,18.905555,89.901451,90.024142,89.925461,7349.942868,6.916411,24.38153,24.55448,23.83135,24.255786666666665,4.36107,4.32205,4.38858,4.357233333333333,169.96300,70.97678,180.40207,265.6651,114.9904,83.3583,-29.79387675,-40.11767755000003,21.60186793823531,4.2718623582865775e-100,2.496440965022972e-100
1074,-17624.86417389,0.00000032,19.305241,20.114255,18.966384,90.219683,89.979870,90.134255,7364.771867,6.902484,24.65861,24.08842,24.96286,24.569963333333334,4.32049,4.34064,4.30124,4.32079,160.82654,68.96825,173.38902,255.2394,111.3153,84.9459,0,-40.089953057142836,21.627925947058824,2.6247331746373925e-145,1.5338723184067552e-145
1075,-17628.92074851,0.00000006,19.295302,20.123086,18.934445,89.868480,90.077934,89.952076,7351.857064,6.914610,23.92319,24.39966,23.80391,24.042253333333335,4.39191,4.35473,4.41985,4.38883,170.17770,71.47653,182.96757,269.4708,116.7767,82.0932,-29.757247325,0,21.59116985588236,3.6858649388918325e-77,2.1539889287730135e-77
1076,-17625.62442511,0.00004622,19.304441,20.009171,19.032155,89.981736,89.977027,89.866151,7351.450741,6.914992,24.78042,24.18453,24.47617,24.480373333333333,4.37121,4.36722,4.35217,4.363533333333333,163.18610,69.60413,170.45960,255.4516,117.3783,82.4144,0,-40.089953057142836,21.627925947058824,1.551470564179916e-132,9.06666542037077e-133
1077,-17627.94517575,0.00002997,19.343212,20.127495,18.872124,89.951327,89.981474,90.171924,7347.455680,6.918752,23.85496,24.45648,23.65206,23.98783333333333,4.38250,4.37316,4.37306,4.37624,170.28835,71.05999,179.91600,265.3058,115.5550,84.3398,-29.781265724999997,0,21.606347367647064,1.5053530625000521e-93,8.797158561904699e-94
1078,-17630.22422077,0.00003128,19.349377,20.018340,18.964889,90.090352,89.959620,90.164812,7345.864545,6.920251,24.16263,24.03128,24.46538,24.219763333333333,4.43267,4.43730,4.41065,4.426873333333333,171.03976,71.10581,173.87858,261.2465,119.9387,85.3885,-29.850247250000006,-40.1286675142857,21.595957291176468,2.91011144597731e-55,1.7006450154994966e-55
1079,-17628.19192090,0.00004200,19.351063,20.070318,18.930085,90.128320,89.900703,90.160707,7352.045930,6.914432,25.04641,25.08867,24.18635,24.77381,4.39770,4.40881,4.42088,4.40913,168.36028,70.48249,174.90835,257.0305,114.0277,83.1170,-29.850247250000006,-40.1286675142857,21.595957291176468,2.1026861373662348e-89,1.2287923555693468e-89
108,-17626.40009362,0.00000185,19.347846,20.080578,18.933123,89.909921,90.080478,90.033595,7355.802176,6.910901,23.83931,25.05179,24.43379,24.44163,4.32415,4.32709,4.35995,4.337063333333334,171.26007,71.44299,174.54534,260.5105,119.3856,84.4629,-29.765197474999997,-40.11958319285716,21.641124179411765,1.6649492214253306e-119,9.729825290336435e-120
1080,-17628.26981568,0.00000108,19.339115,20.094451,18.899921,89.900592,90.099583,90.169212,7344.623435,6.921420,24.33535,24.23910,25.64402,24.73949,4.38421,4.39512,4.41235,4.3972266666666675,168.34317,71.29599,174.91237,259.1004,116.2894,81.7148,-29.738097825,-40.139106764285714,21.622023647058814,4.2790677379943554e-88,2.500651729219564e-88
1081,-17628.08594228,0.00000000,19.335625,20.080434,18.935309,90.067365,90.055370,90.003344,7351.960890,6.914512,24.63005,24.83304,25.66689,25.04332666666667,4.37016,4.38593,4.36029,4.3721266666666665,167.23048,71.40006,178.53011,264.4340,116.8122,85.0823,0,-40.10676899285715,0,3.48667922580216e-91,2.0375864485199237e-91
1082,-17628.91691765,0.00000030,19.340805,20.070082,18.921518,89.969458,89.855499,90.346796,7344.636085,6.921408,23.95454,24.46468,23.67440,24.031206666666666,4.38294,4.39865,4.37821,4.3866000000000005,169.75871,71.33408,175.89082,259.8542,114.8111,85.3526,-29.8833589,0,21.60945236176472,3.178218869367245e-77,1.8573247721585688e-77
1083,-17627.29973734,0.00000942,19.320484,20.086939,18.903940,90.138740,90.014973,89.737736,7336.319651,6.929254,26.16788,24.59744,24.84222,25.202513333333332,4.39807,4.39518,4.41740,4.40355,170.21630,70.13632,170.48693,258.8394,118.4759,86.4284,-29.850247250000006,-40.1286675142857,21.595957291176468,2.161475454643776e-104,1.2631483454510651e-104
1084,-17626.91272733,0.00004630,19.317215,20.057058,18.968513,90.057239,89.960570,90.009054,7349.278282,6.917036,24.38795,24.28063,23.95961,24.209396666666667,4.36630,4.32947,4.32764,4.341136666666666,169.90652,71.35547,180.71645,265.6132,117.4332,85.6676,-29.824567124999998,-40.12283083571428,0,6.811900386474667e-111,3.980818141638814e-111
1085,-17624.47965985,0.00002293,19.344177,20.074323,18.959319,89.812453,89.970282,90.208784,7362.217120,6.904880,24.58615,24.14550,24.24624,24.325963333333334,4.35657,4.33661,4.26166,4.318280000000001,165.91694,69.73174,170.37112,251.9416,117.2258,82.4292,-29.804312875,0,21.62403097647058,9.110319148997525e-152,5.323995021485874e-152
1086,-17626.41756494,0.00004138,19.361144,20.082656,18.933276,89.963287,89.796623,90.176132,7361.613924,6.905445,24.46139,23.44435,24.54614,24.150626666666668,4.39010,4.39698,4.37589,4.3876566666666665,165.24764,70.64506,170.54060,254.2027,114.1982,83.3137,-29.765197474999997,-40.11958319285716,21.632179038235293,3.2727004085604113e-119,1.9125390007777815e-119
1087,-17626.51423707,0.00002104,19.336780,20.073352,18.956899,90.126524,89.865026,90.084472,7358.149591,6.908697,23.61046,23.68377,23.77160,23.68861,4.34002,4.37630,4.33325,4.349856666666667,168.61717,71.16507,179.07795,266.3140,120.3805,84.7472,-29.850247250000006,-40.1286675142857,21.595957291176468,1.3769765906714847e-117,8.04693709796573e-118
1088,-17628.80726214,0.00000010,19.291908,20.106966,18.946227,90.025162,89.895461,90.151010,7349.236082,6.917076,24.52896,24.43216,24.39628,24.452466666666666,4.37916,4.40150,4.39005,4.390236666666667,165.62497,69.88555,175.94887,260.2482,113.9239,83.6677,-29.882108800000005,-40.10676899285715,0,4.571432495352971e-79,2.6715072708507783e-79
1089,-17629.49225047,0.00000004,19.331482,20.052653,18.946178,89.912126,90.062843,89.859127,7344.403015,6.921628,23.87304,23.67886,24.99919,24.183696666666666,4.39545,4.40651,4.39924,4.4004,171.44213,71.47271,175.52204,264.4138,119.8464,84.9111,-29.804312875,0,21.62403097647058,1.4701098482519352e-67,8.591200138133364e-68
109,-17628.01023290,0.00002160,19.322431,20.092675,18.961377,89.986839,90.059122,89.994900,7361.547977,6.905507,24.34607,23.50735,24.30036,24.05126,4.39116,4.30668,4.38072,4.35952,168.00642,70.61509,178.53314,261.5717,114.9363,84.3604,-29.747001924999996,-40.12941637142857,21.621466982352953,1.864448485487312e-92,1.08956824587683e-92
1090,-17626.22099169,0.00000137,19.330042,20.101656,18.901763,90.050810,89.956917,90.011293,7344.574779,6.921466,24.48323,24.17398,23.80991,24.155706666666664,4.40052,4.40670,4.42385,4.410356666666667,168.93575,70.37635,169.70679,253.8513,114.4007,85.9769,-29.804312875,-40.13490957142855,21.61621858529412,1.6316274136414298e-122,9.535095406731952e-123
1091,-17625.54334301,0.00000018,19.340531,20.052337,18.960369,90.030328,89.925467,90.072495,7353.251192,6.913299,23.92643,23.83803,23.94677,23.903743333333335,4.34382,4.30189,4.32587,4.323860000000001,170.07096,70.38514,173.26315,257.6329,118.6359,81.9902,0,-40.10676899285715,21.619527717647067,6.739446201232292e-134,3.9384765161471686e-134
1092,-17626.31689714,0.00002760,19.316437,20.079308,18.939598,89.976279,89.848665,90.140488,7345.877037,6.920239,24.31650,24.61766,23.97860,24.304253333333335,4.34646,4.30873,4.36398,4.339723333333334,168.51079,70.83186,178.01156,262.7320,115.2851,83.7233,0,0,21.626520247058817,6.664409007705189e-121,3.894625402017042e-121
1093,-17626.91094878,0.00019503,19.295965,20.088742,18.948470,89.987769,89.932466,90.160510,7344.992810,6.921072,23.86421,23.74723,24.42147,24.01097,4.37378,4.39812,4.38870,4.386866666666666,171.32062,71.02886,177.39215,267.1665,121.0333,84.7168,-29.674448800000004,0,21.6073649,6.359016670382886e-111,3.716156650603126e-111
1094,-17628.68094283,0.00000008,19.321842,20.117401,18.923020,89.850965,89.870349,90.161585,7355.403827,6.911276,25.04605,24.65506,24.38159,24.694233333333333,4.40317,4.41887,4.41911,4.413716666666667,169.26715,70.89782,175.86237,259.1008,116.6826,83.9260,-29.747001924999996,0,21.630640332352932,3.4512887942133794e-81,2.0169045735487668e-81
1095,-17626.90775737,0.00000005,19.364639,20.097602,18.912059,90.077412,89.861970,90.135723,7360.199230,6.906773,23.88551,23.72612,24.41334,24.008323333333337,4.35362,4.35591,4.34502,4.351516666666667,167.85006,72.25091,182.35667,265.4688,115.0872,85.3203,0,-40.138063235714284,0,5.6205217812185586e-111,3.2845863566319998e-111
1096,-17627.43488959,0.00006175,19.337655,20.082900,18.935698,90.252913,90.105251,90.099905,7353.700334,6.912877,24.04055,25.53649,25.23525,24.937429999999996,4.34586,4.34586,4.37212,4.354613333333333,168.21587,69.26367,173.40332,258.4708,124.0517,85.4335,-29.793307624999994,-40.12038607142857,21.623121223529417,4.0291012292327415e-102,2.354573372751506e-102
1097,-17624.81311916,0.00000014,19.341779,20.084444,18.932418,90.018669,90.123627,89.733477,7354.558207,6.912070,23.47979,24.12255,23.87820,23.826846666666665,4.33772,4.30566,4.32576,4.3230466666666665,169.10855,71.42009,179.86166,261.4577,113.8021,85.1919,0,-40.10084812857141,21.641199358823513,3.6425325839082365e-146,2.1286658595776486e-146
1098,-17628.95643232,0.00003566,19.352899,20.091981,18.914725,90.068327,89.806130,90.273677,7354.634182,6.911999,24.42309,24.13140,26.50648,25.020323333333334,4.39722,4.39909,4.35919,4.385166666666667,166.92764,69.46105,172.79040,259.3314,114.8656,83.6016,0,0,21.626972311764717,1.465551354932754e-76,8.564560680898247e-77
1099,-17627.52467083,0.00015408,19.324216,20.074415,18.970668,90.096459,90.014476,89.899488,7359.123403,6.907782,24.85831,23.82416,24.00240,24.228289999999998,4.39269,4.35914,4.33402,4.36195,164.23901,70.13531,176.05804,260.5142,115.4235,81.4232,0,-40.12693901428569,21.61468641470588,1.2985737760893257e-100,7.588757546098082e-101
11,-17624.86180222,0.00000051,19.336651,20.074382,18.952042,90.049018,89.998855,89.905439,7356.626237,6.910127,24.99424,27.49881,24.34957,25.614206666666664,4.38516,4.31884,4.32325,4.342416666666667,167.82441,71.25032,178.73631,262.0002,115.9910,83.2811,0,-40.12068394285714,0,2.3946544756460952e-145,1.3994162331757123e-145
110,-17627.86715230,0.00000182,19.315089,20.073760,18.962701,90.009893,89.921441,89.971702,7352.333050,6.914162,24.74383,23.78384,24.76092,24.42953,4.37069,4.36963,4.35876,4.36636,166.27670,70.54997,173.18439,254.7995,114.4984,84.8707,-29.795310125000015,-40.117282964285685,21.616236876470595,7.360411574856006e-95,4.301363535099907e-95
1100,-17627.34090640,0.00000116,19.326650,20.121947,18.910136,89.963796,90.101780,89.749239,7353.876344,6.912711,24.56610,24.95791,25.36984,24.964616666666668,4.36614,4.38874,4.35662,4.3705,170.29173,70.63439,176.45876,262.0757,117.0097,79.1030,-29.793307624999994,-40.132518449999985,21.621150991176474,1.0625761811319731e-103,6.209607156208787e-104
1101,-17630.96415612,0.00001058,19.325819,20.079437,18.929081,89.938828,89.993334,89.949429,7345.452232,6.920639,25.58662,23.65310,23.53053,24.25675,4.37874,4.37785,4.42428,4.393623333333333,169.43275,71.20424,174.52025,259.5952,115.3925,85.2892,-29.694767475,0,21.623198579411756,7.839284140846463e-43,4.58121269466968e-43
1102,-17628.47415406,0.00000088,19.309140,20.138473,18.918290,90.043503,90.062459,90.087110,7356.486758,6.910258,24.69745,24.16610,23.92269,24.26208,4.37510,4.34066,4.38330,4.3663533333333335,169.25914,70.72894,177.52786,261.6705,117.0477,84.0842,-29.905570375000003,-40.10084812857141,0,1.1589984664209865e-84,6.773091001772513e-85
1103,-17630.52827651,0.00000034,19.339697,20.096582,18.897429,89.985384,90.063870,89.815702,7344.665982,6.921380,24.16476,24.08535,23.93140,24.060503333333333,4.41199,4.42999,4.39884,4.4136066666666665,168.96899,71.14503,175.27193,259.8754,115.5290,85.1185,0,0,21.626972311764717,3.730965555792838e-50,2.180345355580884e-50
1104,-17626.07909237,0.00002679,19.363810,20.112198,18.898867,90.125833,90.020608,89.896711,7360.110646,6.906856,24.41809,25.12816,24.39009,24.64544666666667,4.37463,4.38386,4.37406,4.377516666666667,163.83820,70.01189,169.89479,252.1290,114.4649,82.4251,0,0,21.626972311764717,6.742443802151695e-125,3.9402282892859894e-125
1105,-17626.98221935,0.00000015,19.346063,20.032184,18.966728,90.032894,89.955619,90.168313,7350.404665,6.915976,23.95122,24.84235,23.53728,24.11028333333333,4.36151,4.40391,4.36366,4.376359999999999,167.97697,70.57678,173.56787,256.0944,115.0592,85.0106,0,-40.11801090000002,21.60525809117646,1.0015735415055921e-109,5.853112784983507e-110
1106,-17626.69193007,0.00000035,19.378336,20.064671,18.901281,90.088531,90.045663,89.952252,7349.181357,6.917127,23.89331,25.39807,25.41151,24.900963333333333,4.38985,4.36234,4.39493,4.382373333333333,168.31351,70.46031,173.32433,257.1193,117.8675,85.0216,0,0,21.598100529411745,1.3305695303362675e-114,7.775738082710949e-115
1107,-17630.10120998,0.00000247,19.317817,20.059548,18.938674,89.966150,89.946227,90.126791,7338.840092,6.926874,24.47589,24.88642,24.75350,24.70527,4.41969,4.40260,4.42234,4.414876666666666,170.30573,71.39596,176.47641,261.4412,116.9069,86.4396,-29.867920825000006,-40.144126592857134,21.631760270588227,2.497004362308274e-57,1.4592286588577526e-57
1108,-17628.16563042,0.00001057,19.301393,20.115040,18.937349,89.998788,89.869200,90.046476,7352.371919,6.914126,24.13712,24.46112,24.37260,24.323613333333338,4.44458,4.39299,4.43056,4.4227099999999995,168.57216,70.18842,177.04210,265.9604,117.9801,83.7677,-29.726814525,0,21.600397023529407,7.605255803963503e-90,4.444448473781919e-90
1109,-17626.56573677,0.00012715,19.316577,20.124574,18.928112,89.772805,89.951277,90.025116,7358.012728,6.908825,24.24168,24.87054,24.68453,24.598916666666664,4.34415,4.36321,4.34634,4.351233333333333,167.85937,70.33301,173.27941,257.0791,115.6358,83.4471,-29.66823365000001,-40.126291364285706,21.611746035294104,1.009446808065945e-116,5.899123502373976e-117
111,-17627.19906351,0.00006035,19.338725,20.070024,18.924388,90.068146,89.985604,89.929079,7345.086303,6.920984,24.47605,24.39866,23.69539,24.190033333333332,4.36378,4.39362,4.37222,4.37654,171.83625,71.25001,178.35378,264.5345,118.8974,84.7223,-29.746971275,-40.13409376428571,21.621586341176467,4.40052406744597e-106,2.5716298017494923e-106
1110,-17628.43330928,0.00000004,19.334414,20.099180,18.913397,90.019072,89.987139,90.049939,7349.853969,6.916494,23.73120,24.61786,23.05890,23.802653333333335,4.40256,4.31634,4.38003,4.36631,170.39709,71.33136,178.98974,265.0646,116.3790,85.2934,-29.769600025,-40.12693901428569,0,2.387375634820389e-85,1.3951625389105105e-85
1111,-17629.26552545,0.00000031,19.339207,20.089252,18.926698,89.979081,90.107913,89.981670,7353.201285,6.913346,23.57840,24.05774,24.70035,24.11216333333333,4.36883,4.41034,4.42467,4.40128,169.00241,72.02867,177.72017,260.5704,116.8426,84.5798,-29.80442225,-40.11213825714285,0,2.2831638911601607e-71,1.3342620594263786e-71
1112,-17628.24416389,0.00000869,19.333758,20.077579,18.933289,90.036863,90.056730,89.932518,7349.420114,6.916903,23.85683,24.67216,24.41892,24.315970000000004,4.37586,4.35852,4.38938,4.374586666666667,164.03771,70.10186,178.66491,261.3033,111.6963,83.1144,-29.747028899999997,-40.13140901428571,0,1.5864195601384257e-88,9.27090445683692e-89
1113,-17631.07179780,0.00031478,19.319400,20.076085,18.923955,89.967982,90.054720,89.975045,7339.800556,6.925968,23.98641,23.80043,24.66193,24.14959,4.41218,4.41242,4.40094,4.4085133333333335,171.48540,71.15501,178.17852,266.6969,118.8074,85.1551,-29.80538769999999,-40.113071992857144,0,5.041700484553455e-41,2.9463279870430373e-41
1114,-17628.46539355,0.00000002,19.336755,20.133697,18.894279,89.831272,90.069200,89.911341,7355.881659,6.910827,25.07832,24.25769,24.82315,24.71972,4.38306,4.38070,4.37356,4.379106666666668,162.98980,68.56080,157.71213,241.5552,108.2587,85.6263,-29.726319325,-40.132580935714294,21.616866317647073,8.25872054031109e-85,4.8263278510169036e-85
1115,-17629.20701564,0.00000671,19.293050,20.097068,18.937898,89.853641,89.867660,90.035175,7342.817050,6.923123,24.22661,23.87536,23.41001,23.837326666666666,4.39184,4.38103,4.40385,4.39224,170.33894,71.20414,177.01395,262.1978,118.3090,84.4218,0,-40.12068394285714,0,2.374737118041056e-72,1.387776694428922e-72
1116,-17625.96843641,0.00003029,19.305112,20.080399,18.972395,89.972168,90.041279,89.809418,7354.687778,6.911948,23.86406,23.71233,23.09150,23.555963333333334,4.34352,4.35568,4.37195,4.35705,170.76286,71.35250,177.41242,261.7503,116.0813,83.9490,-29.7294645,-40.147879085714294,21.62401581764706,9.329943727400829e-127,5.45234180526938e-127
